ay,need,setting,ay-destination,need-destination,setting-destination,expectation,normalisation-constant,alpha
4,Y,K,5,Y,I,0.2587412587412588,0.9999999999999996,0.2587412587412587
4,Y,K,5,Y,J,0.006993006993006995,0.9999999999999996,0.006993006993006991
4,Y,K,5,Y,L,0.006993006993006995,0.9999999999999996,0.006993006993006991
4,Y,K,5,Y,O,0.006993006993006995,0.9999999999999996,0.006993006993006991
4,Y,K,5,Y,R,0.006993006993006995,0.9999999999999996,0.006993006993006991
4,Y,L,5,Y,A,0.3161290322580645,0.9999999999999999,0.31612903225806444
4,Y,L,5,Y,B,0.08387096774193548,0.9999999999999999,0.08387096774193546
4,Y,L,5,Y,E,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,L,5,Y,F,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,L,5,Y,G,0.08387096774193548,0.9999999999999999,0.08387096774193546
4,Y,L,5,Y,H,0.16129032258064516,0.9999999999999999,0.16129032258064513
4,Y,L,5,Y,I,0.2387096774193548,0.9999999999999999,0.23870967741935478
4,Y,L,5,Y,J,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,L,5,Y,K,0.08387096774193548,0.9999999999999999,0.08387096774193546
4,Y,L,5,Y,O,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,L,5,Y,R,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,O,5,Y,A,0.3161290322580645,0.9999999999999999,0.31612903225806444
4,Y,O,5,Y,B,0.08387096774193548,0.9999999999999999,0.08387096774193546
4,Y,O,5,Y,E,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,O,5,Y,F,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,O,5,Y,G,0.08387096774193548,0.9999999999999999,0.08387096774193546
4,Y,O,5,Y,H,0.16129032258064516,0.9999999999999999,0.16129032258064513
4,Y,O,5,Y,I,0.2387096774193548,0.9999999999999999,0.23870967741935478
4,Y,O,5,Y,J,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,O,5,Y,K,0.08387096774193548,0.9999999999999999,0.08387096774193546
4,Y,O,5,Y,L,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,O,5,Y,R,0.006451612903225806,0.9999999999999999,0.006451612903225805
4,Y,R,5,Y,A,0.3161290322580645,0.9999999999999998,0.31612903225806444
4,Y,R,5,Y,B,0.08387096774193548,0.9999999999999998,0.08387096774193546
4,Y,R,5,Y,E,0.0064516129032258064,0.9999999999999998,0.006451612903225805
4,Y,R,5,Y,F,0.0064516129032258064,0.9999999999999998,0.006451612903225805
4,Y,R,5,Y,G,0.08387096774193548,0.9999999999999998,0.08387096774193546
4,Y,R,5,Y,H,0.16129032258064516,0.9999999999999998,0.16129032258064513
4,Y,R,5,Y,I,0.23870967741935484,0.9999999999999998,0.23870967741935478
4,Y,R,5,Y,J,0.0064516129032258064,0.9999999999999998,0.006451612903225805
4,Y,R,5,Y,K,0.08387096774193548,0.9999999999999998,0.08387096774193546
4,Y,R,5,Y,L,0.0064516129032258064,0.9999999999999998,0.006451612903225805
4,Y,R,5,Y,O,0.0064516129032258064,0.9999999999999998,0.006451612903225805
5,T,A,6,T,B,0.751958224543081,1.9999999999999998,1.5039164490861618
5,T,A,6,T,D,0.015665796344647525,1.9999999999999998,0.03133159268929504
5,T,A,6,T,E,0.03263707571801568,1.9999999999999998,0.06527415143603135
5,T,A,6,T,F,0.03263707571801568,1.9999999999999998,0.06527415143603135
5,T,A,6,T,G,0.001305483028720627,1.9999999999999998,0.0026109660574412537
5,T,A,6,T,H,0.03263707571801568,1.9999999999999998,0.06527415143603135
5,T,A,6,T,I,0.001305483028720627,1.9999999999999998,0.0026109660574412537
5,T,A,6,T,J,0.01697127937336815,1.9999999999999998,0.033942558746736295
5,T,A,6,T,K,0.01697127937336815,1.9999999999999998,0.033942558746736295
5,T,A,6,T,L,0.09530026109660578,1.9999999999999998,0.19060052219321152
5,T,A,6,T,O,0.001305483028720627,1.9999999999999998,0.0026109660574412537
5,T,A,6,T,R,0.001305483028720627,1.9999999999999998,0.0026109660574412537
5,T,B,6,T,A,0.4411764705882354,9.999999999999998,4.411764705882353
5,T,B,6,T,D,0.003715170278637773,9.999999999999998,0.03715170278637772
5,T,B,6,T,E,0.00773993808049536,9.999999999999998,0.0773993808049536
5,T,B,6,T,F,0.10773993808049538,9.999999999999998,1.0773993808049536
5,T,B,6,T,G,3.095975232198144E-4,9.999999999999998,0.0030959752321981435
5,T,B,6,T,H,0.00773993808049536,9.999999999999998,0.0773993808049536
5,T,B,6,T,I,3.095975232198144E-4,9.999999999999998,0.0030959752321981435
5,T,B,6,T,J,0.0040247678018575875,9.999999999999998,0.040247678018575865
5,T,B,6,T,K,0.0040247678018575875,9.999999999999998,0.040247678018575865
5,T,B,6,T,L,0.4226006191950465,9.999999999999998,4.226006191950464
5,T,B,6,T,O,3.095975232198144E-4,9.999999999999998,0.0030959752321981435
5,T,B,6,T,R,3.095975232198144E-4,9.999999999999998,0.0030959752321981435
5,T,E,6,T,A,0.2708757637474542,0.9999999999999998,0.27087576374745415
5,T,E,6,T,B,0.39307535641547864,0.9999999999999998,0.3930753564154785
5,T,E,6,T,D,0.02443991853360489,0.9999999999999998,0.024439918533604884
5,T,E,6,T,F,0.050916496945010194,0.9999999999999998,0.05091649694501018
5,T,E,6,T,G,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,E,6,T,H,0.050916496945010194,0.9999999999999998,0.05091649694501018
5,T,E,6,T,I,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,E,6,T,J,0.026476578411405296,0.9999999999999998,0.02647657841140529
5,T,E,6,T,K,0.026476578411405296,0.9999999999999998,0.02647657841140529
5,T,E,6,T,L,0.14867617107942974,0.9999999999999998,0.1486761710794297
5,T,E,6,T,O,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,E,6,T,R,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,F,6,T,A,0.5677189409368637,3.9999999999999987,2.270875763747454
5,T,F,6,T,B,0.34826883910386974,3.9999999999999987,1.3930753564154785
5,T,F,6,T,D,0.006109979633401222,3.9999999999999987,0.02443991853360488
5,T,F,6,T,E,0.012729124236252547,3.9999999999999987,0.05091649694501017
5,T,F,6,T,G,5.091649694501019E-4,3.9999999999999987,0.0020366598778004067
5,T,F,6,T,H,0.012729124236252547,3.9999999999999987,0.05091649694501017
5,T,F,6,T,I,5.091649694501019E-4,3.9999999999999987,0.0020366598778004067
5,T,F,6,T,J,0.006619144602851324,3.9999999999999987,0.026476578411405285
5,T,F,6,T,K,0.006619144602851324,3.9999999999999987,0.026476578411405285
5,T,F,6,T,L,0.037169042769857434,3.9999999999999987,0.14867617107942968
5,T,F,6,T,O,5.091649694501019E-4,3.9999999999999987,0.0020366598778004067
5,T,F,6,T,R,5.091649694501019E-4,3.9999999999999987,0.0020366598778004067
5,T,G,6,T,A,0.0645631067961165,4.0,0.258252427184466
5,T,G,6,T,B,0.8436893203883495,4.0,3.374757281553398
5,T,G,6,T,D,0.005825242718446601,4.0,0.023300970873786405
5,T,G,6,T,E,0.012135922330097087,4.0,0.04854368932038835
5,T,G,6,T,F,0.012135922330097087,4.0,0.04854368932038835
5,T,G,6,T,H,0.012135922330097087,4.0,0.04854368932038835
5,T,G,6,T,I,4.854368932038834E-4,4.0,0.0019417475728155337
5,T,G,6,T,J,0.006310679611650484,4.0,0.025242718446601937
5,T,G,6,T,K,0.006310679611650484,4.0,0.025242718446601937
5,T,G,6,T,L,0.03543689320388349,4.0,0.14174757281553396
5,T,G,6,T,O,4.854368932038834E-4,4.0,0.0019417475728155337
5,T,G,6,T,R,4.854368932038834E-4,4.0,0.0019417475728155337
5,T,H,6,T,A,0.2708757637474542,0.9999999999999998,0.27087576374745415
5,T,H,6,T,B,0.39307535641547864,0.9999999999999998,0.3930753564154785
5,T,H,6,T,D,0.02443991853360489,0.9999999999999998,0.024439918533604884
5,T,H,6,T,E,0.050916496945010194,0.9999999999999998,0.05091649694501018
5,T,H,6,T,F,0.050916496945010194,0.9999999999999998,0.05091649694501018
5,T,H,6,T,G,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,H,6,T,I,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,H,6,T,J,0.026476578411405296,0.9999999999999998,0.02647657841140529
5,T,H,6,T,K,0.026476578411405296,0.9999999999999998,0.02647657841140529
5,T,H,6,T,L,0.14867617107942974,0.9999999999999998,0.1486761710794297
5,T,H,6,T,O,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,H,6,T,R,0.0020366598778004076,0.9999999999999998,0.002036659877800407
5,T,I,6,T,A,0.25825242718446606,0.9999999999999997,0.25825242718446595
5,T,I,6,T,B,0.37475728155339805,0.9999999999999997,0.37475728155339794
5,T,I,6,T,D,0.02330097087378641,0.9999999999999997,0.0233009708737864
5,T,I,6,T,E,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,I,6,T,F,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,I,6,T,G,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,I,6,T,H,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,I,6,T,J,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,T,I,6,T,K,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,T,I,6,T,L,0.141747572815534,0.9999999999999997,0.14174757281553393
5,T,I,6,T,O,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,I,6,T,R,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,J,6,T,A,0.04406891981444665,6.000000000000001,0.2644135188866799
5,T,J,6,T,B,0.7306163021868786,6.000000000000001,4.383697813121272
5,T,J,6,T,D,0.00397614314115308,6.000000000000001,0.023856858846918485
5,T,J,6,T,E,0.008283631544068918,6.000000000000001,0.049701789264413515
5,T,J,6,T,F,0.008283631544068918,6.000000000000001,0.049701789264413515
5,T,J,6,T,G,3.313452617627567E-4,6.000000000000001,0.0019880715705765406
5,T,J,6,T,H,0.008283631544068918,6.000000000000001,0.049701789264413515
5,T,J,6,T,I,3.313452617627567E-4,6.000000000000001,0.0019880715705765406
5,T,J,6,T,K,0.17097415506958247,6.000000000000001,1.025844930417495
5,T,J,6,T,L,0.024188204108681235,6.000000000000001,0.14512922465208744
5,T,J,6,T,O,3.313452617627567E-4,6.000000000000001,0.0019880715705765406
5,T,J,6,T,R,3.313452617627567E-4,6.000000000000001,0.0019880715705765406
5,T,K,6,T,A,0.26441351888667997,0.9999999999999999,0.2644135188866799
5,T,K,6,T,B,0.3836978131212723,0.9999999999999999,0.38369781312127227
5,T,K,6,T,D,0.02385685884691849,0.9999999999999999,0.023856858846918485
5,T,K,6,T,E,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,T,K,6,T,F,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,T,K,6,T,G,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,T,K,6,T,H,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,T,K,6,T,I,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,T,K,6,T,J,0.02584493041749503,0.9999999999999999,0.025844930417495027
5,T,K,6,T,L,0.14512922465208747,0.9999999999999999,0.14512922465208744
5,T,K,6,T,O,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,T,K,6,T,R,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,T,L,6,T,A,0.30022573363431154,0.9999999999999999,0.3002257336343115
5,T,L,6,T,B,0.4356659142212189,0.9999999999999999,0.43566591422121886
5,T,L,6,T,D,0.02708803611738149,0.9999999999999999,0.027088036117381486
5,T,L,6,T,E,0.05643340857787811,0.9999999999999999,0.056433408577878104
5,T,L,6,T,F,0.05643340857787811,0.9999999999999999,0.056433408577878104
5,T,L,6,T,G,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,T,L,6,T,H,0.05643340857787811,0.9999999999999999,0.056433408577878104
5,T,L,6,T,I,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,T,L,6,T,J,0.02934537246049661,0.9999999999999999,0.029345372460496608
5,T,L,6,T,K,0.02934537246049661,0.9999999999999999,0.029345372460496608
5,T,L,6,T,O,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,T,L,6,T,R,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,T,O,6,T,A,0.25825242718446606,0.9999999999999997,0.25825242718446595
5,T,O,6,T,B,0.37475728155339805,0.9999999999999997,0.37475728155339794
5,T,O,6,T,D,0.02330097087378641,0.9999999999999997,0.0233009708737864
5,T,O,6,T,E,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,O,6,T,F,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,O,6,T,G,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,O,6,T,H,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,O,6,T,I,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,O,6,T,J,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,T,O,6,T,K,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,T,O,6,T,L,0.141747572815534,0.9999999999999997,0.14174757281553393
5,T,O,6,T,R,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,R,6,T,A,0.25825242718446606,0.9999999999999997,0.25825242718446595
5,T,R,6,T,B,0.37475728155339805,0.9999999999999997,0.37475728155339794
5,T,R,6,T,D,0.02330097087378641,0.9999999999999997,0.0233009708737864
5,T,R,6,T,E,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,R,6,T,F,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,R,6,T,G,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,R,6,T,H,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,T,R,6,T,I,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,T,R,6,T,J,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,T,R,6,T,K,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,T,R,6,T,L,0.141747572815534,0.9999999999999997,0.14174757281553393
5,T,R,6,T,O,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,U,A,6,U,B,0.5039164490861618,1.0000000000000002,0.503916449086162
5,U,A,6,U,D,0.031331592689295036,1.0000000000000002,0.03133159268929504
5,U,A,6,U,E,0.06527415143603134,1.0000000000000002,0.06527415143603135
5,U,A,6,U,F,0.06527415143603134,1.0000000000000002,0.06527415143603135
5,U,A,6,U,G,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,U,A,6,U,H,0.06527415143603134,1.0000000000000002,0.06527415143603135
5,U,A,6,U,I,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,U,A,6,U,J,0.03394255874673629,1.0000000000000002,0.033942558746736295
5,U,A,6,U,K,0.03394255874673629,1.0000000000000002,0.033942558746736295
5,U,A,6,U,L,0.19060052219321147,1.0000000000000002,0.19060052219321152
5,U,A,6,U,O,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,U,A,6,U,R,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,U,B,6,U,A,0.6823529411764705,5.000000000000001,3.4117647058823533
5,U,B,6,U,D,0.007430340557275543,5.000000000000001,0.03715170278637772
5,U,B,6,U,E,0.015479876160990716,5.000000000000001,0.0773993808049536
5,U,B,6,U,F,0.015479876160990716,5.000000000000001,0.0773993808049536
5,U,B,6,U,G,6.191950464396286E-4,5.000000000000001,0.0030959752321981435
5,U,B,6,U,H,0.015479876160990716,5.000000000000001,0.0773993808049536
5,U,B,6,U,I,6.191950464396286E-4,5.000000000000001,0.0030959752321981435
5,U,B,6,U,J,0.008049535603715172,5.000000000000001,0.040247678018575865
5,U,B,6,U,K,0.008049535603715172,5.000000000000001,0.040247678018575865
5,U,B,6,U,L,0.24520123839009283,5.000000000000001,1.2260061919504643
5,U,B,6,U,O,6.191950464396286E-4,5.000000000000001,0.0030959752321981435
5,U,B,6,U,R,6.191950464396286E-4,5.000000000000001,0.0030959752321981435
5,U,E,6,U,A,0.27087576374745415,1.0,0.27087576374745415
5,U,E,6,U,B,0.3930753564154785,1.0,0.3930753564154785
5,U,E,6,U,D,0.024439918533604884,1.0,0.024439918533604884
5,U,E,6,U,F,0.05091649694501018,1.0,0.05091649694501018
5,U,E,6,U,G,0.002036659877800407,1.0,0.002036659877800407
5,U,E,6,U,H,0.05091649694501018,1.0,0.05091649694501018
5,U,E,6,U,I,0.002036659877800407,1.0,0.002036659877800407
5,U,E,6,U,J,0.02647657841140529,1.0,0.02647657841140529
5,U,E,6,U,K,0.02647657841140529,1.0,0.02647657841140529
5,U,E,6,U,L,0.1486761710794297,1.0,0.1486761710794297
5,U,E,6,U,O,0.002036659877800407,1.0,0.002036659877800407
5,U,E,6,U,R,0.002036659877800407,1.0,0.002036659877800407
5,U,F,6,U,A,0.6354378818737272,1.9999999999999996,1.2708757637474541
5,U,F,6,U,B,0.1965376782077393,1.9999999999999996,0.39307535641547847
5,U,F,6,U,D,0.012219959266802444,1.9999999999999996,0.02443991853360488
5,U,F,6,U,E,0.025458248472505093,1.9999999999999996,0.05091649694501017
5,U,F,6,U,G,0.0010183299389002036,1.9999999999999996,0.0020366598778004067
5,U,F,6,U,H,0.025458248472505093,1.9999999999999996,0.05091649694501017
5,U,F,6,U,I,0.0010183299389002036,1.9999999999999996,0.0020366598778004067
5,U,F,6,U,J,0.013238289205702646,1.9999999999999996,0.026476578411405285
5,U,F,6,U,K,0.013238289205702646,1.9999999999999996,0.026476578411405285
5,U,F,6,U,L,0.07433808553971485,1.9999999999999996,0.14867617107942968
5,U,F,6,U,O,0.0010183299389002036,1.9999999999999996,0.0020366598778004067
5,U,F,6,U,R,0.0010183299389002036,1.9999999999999996,0.0020366598778004067
5,U,G,6,U,A,0.25825242718446606,0.9999999999999998,0.258252427184466
5,U,G,6,U,B,0.37475728155339805,0.9999999999999998,0.374757281553398
5,U,G,6,U,D,0.02330097087378641,0.9999999999999998,0.023300970873786405
5,U,G,6,U,E,0.04854368932038836,0.9999999999999998,0.04854368932038835
5,U,G,6,U,F,0.04854368932038836,0.9999999999999998,0.04854368932038835
5,U,G,6,U,H,0.04854368932038836,0.9999999999999998,0.04854368932038835
5,U,G,6,U,I,0.0019417475728155341,0.9999999999999998,0.0019417475728155337
5,U,G,6,U,J,0.025242718446601944,0.9999999999999998,0.025242718446601937
5,U,G,6,U,K,0.025242718446601944,0.9999999999999998,0.025242718446601937
5,U,G,6,U,L,0.141747572815534,0.9999999999999998,0.14174757281553396
5,U,G,6,U,O,0.0019417475728155341,0.9999999999999998,0.0019417475728155337
5,U,G,6,U,R,0.0019417475728155341,0.9999999999999998,0.0019417475728155337
5,U,H,6,U,A,0.27087576374745415,1.0,0.27087576374745415
5,U,H,6,U,B,0.3930753564154785,1.0,0.3930753564154785
5,U,H,6,U,D,0.024439918533604884,1.0,0.024439918533604884
5,U,H,6,U,E,0.05091649694501018,1.0,0.05091649694501018
5,U,H,6,U,F,0.05091649694501018,1.0,0.05091649694501018
5,U,H,6,U,G,0.002036659877800407,1.0,0.002036659877800407
5,U,H,6,U,I,0.002036659877800407,1.0,0.002036659877800407
5,U,H,6,U,J,0.02647657841140529,1.0,0.02647657841140529
5,U,H,6,U,K,0.02647657841140529,1.0,0.02647657841140529
5,U,H,6,U,L,0.1486761710794297,1.0,0.1486761710794297
5,U,H,6,U,O,0.002036659877800407,1.0,0.002036659877800407
5,U,H,6,U,R,0.002036659877800407,1.0,0.002036659877800407
5,U,I,6,U,A,0.129126213592233,1.9999999999999998,0.25825242718446595
5,U,I,6,U,B,0.187378640776699,1.9999999999999998,0.37475728155339794
5,U,I,6,U,D,0.011650485436893203,1.9999999999999998,0.0233009708737864
5,U,I,6,U,E,0.024271844660194174,1.9999999999999998,0.04854368932038834
5,U,I,6,U,F,0.024271844660194174,1.9999999999999998,0.04854368932038834
5,U,I,6,U,G,9.708737864077667E-4,1.9999999999999998,0.0019417475728155332
5,U,I,6,U,H,0.024271844660194174,1.9999999999999998,0.04854368932038834
5,U,I,6,U,J,0.5126213592233011,1.9999999999999998,1.025242718446602
5,U,I,6,U,K,0.012621359223300968,1.9999999999999998,0.025242718446601933
5,U,I,6,U,L,0.07087378640776698,1.9999999999999998,0.14174757281553393
5,U,I,6,U,O,9.708737864077667E-4,1.9999999999999998,0.0019417475728155332
5,U,I,6,U,R,9.708737864077667E-4,1.9999999999999998,0.0019417475728155332
5,U,J,6,U,A,0.26441351888667997,0.9999999999999999,0.2644135188866799
5,U,J,6,U,B,0.3836978131212723,0.9999999999999999,0.38369781312127227
5,U,J,6,U,D,0.02385685884691849,0.9999999999999999,0.023856858846918485
5,U,J,6,U,E,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,U,J,6,U,F,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,U,J,6,U,G,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,J,6,U,H,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,U,J,6,U,I,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,J,6,U,K,0.02584493041749503,0.9999999999999999,0.025844930417495027
5,U,J,6,U,L,0.14512922465208747,0.9999999999999999,0.14512922465208744
5,U,J,6,U,O,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,J,6,U,R,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,K,6,U,A,0.26441351888667997,0.9999999999999999,0.2644135188866799
5,U,K,6,U,B,0.3836978131212723,0.9999999999999999,0.38369781312127227
5,U,K,6,U,D,0.02385685884691849,0.9999999999999999,0.023856858846918485
5,U,K,6,U,E,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,U,K,6,U,F,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,U,K,6,U,G,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,K,6,U,H,0.04970178926441352,0.9999999999999999,0.049701789264413515
5,U,K,6,U,I,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,K,6,U,J,0.02584493041749503,0.9999999999999999,0.025844930417495027
5,U,K,6,U,L,0.14512922465208747,0.9999999999999999,0.14512922465208744
5,U,K,6,U,O,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,K,6,U,R,0.001988071570576541,0.9999999999999999,0.0019880715705765406
5,U,L,6,U,A,0.30022573363431154,0.9999999999999999,0.3002257336343115
5,U,L,6,U,B,0.4356659142212189,0.9999999999999999,0.43566591422121886
5,U,L,6,U,D,0.02708803611738149,0.9999999999999999,0.027088036117381486
5,U,L,6,U,E,0.05643340857787811,0.9999999999999999,0.056433408577878104
5,U,L,6,U,F,0.05643340857787811,0.9999999999999999,0.056433408577878104
5,U,L,6,U,G,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,U,L,6,U,H,0.05643340857787811,0.9999999999999999,0.056433408577878104
5,U,L,6,U,I,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,U,L,6,U,J,0.02934537246049661,0.9999999999999999,0.029345372460496608
5,U,L,6,U,K,0.02934537246049661,0.9999999999999999,0.029345372460496608
5,U,L,6,U,O,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,U,L,6,U,R,0.002257336343115124,0.9999999999999999,0.0022573363431151235
5,U,O,6,U,A,0.25825242718446606,0.9999999999999997,0.25825242718446595
5,U,O,6,U,B,0.37475728155339805,0.9999999999999997,0.37475728155339794
5,U,O,6,U,D,0.02330097087378641,0.9999999999999997,0.0233009708737864
5,U,O,6,U,E,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,U,O,6,U,F,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,U,O,6,U,G,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,U,O,6,U,H,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,U,O,6,U,I,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,U,O,6,U,J,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,U,O,6,U,K,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,U,O,6,U,L,0.141747572815534,0.9999999999999997,0.14174757281553393
5,U,O,6,U,R,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,U,R,6,U,A,0.25825242718446606,0.9999999999999997,0.25825242718446595
5,U,R,6,U,B,0.37475728155339805,0.9999999999999997,0.37475728155339794
5,U,R,6,U,D,0.02330097087378641,0.9999999999999997,0.0233009708737864
5,U,R,6,U,E,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,U,R,6,U,F,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,U,R,6,U,G,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,U,R,6,U,H,0.048543689320388356,0.9999999999999997,0.04854368932038834
5,U,R,6,U,I,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,U,R,6,U,J,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,U,R,6,U,K,0.02524271844660194,0.9999999999999997,0.025242718446601933
5,U,R,6,U,L,0.141747572815534,0.9999999999999997,0.14174757281553393
5,U,R,6,U,O,0.001941747572815534,0.9999999999999997,0.0019417475728155332
5,V,A,6,V,B,0.5039164490861618,1.0000000000000002,0.503916449086162
5,V,A,6,V,D,0.031331592689295036,1.0000000000000002,0.03133159268929504
5,V,A,6,V,E,0.06527415143603134,1.0000000000000002,0.06527415143603135
5,V,A,6,V,F,0.06527415143603134,1.0000000000000002,0.06527415143603135
5,V,A,6,V,G,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,V,A,6,V,H,0.06527415143603134,1.0000000000000002,0.06527415143603135
5,V,A,6,V,I,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,V,A,6,V,J,0.03394255874673629,1.0000000000000002,0.033942558746736295
5,V,A,6,V,K,0.03394255874673629,1.0000000000000002,0.033942558746736295
5,V,A,6,V,L,0.19060052219321147,1.0000000000000002,0.19060052219321152
5,V,A,6,V,O,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,V,A,6,V,R,0.0026109660574412533,1.0000000000000002,0.0026109660574412537
5,V,B,6,V,A,0.7058823529411764,2.0000000000000004,1.411764705882353
5,V,B,6,V,D,0.018575851393188857,2.0000000000000004,0.03715170278637772
5,V,B,6,V,E,0.03869969040247679,2.0000000000000004,0.0773993808049536
5,V,B,6,V,F,0.03869969040247679,2.0000000000000004,0.0773993808049536
5,V,B,6,V,G,0.0015479876160990713,2.0000000000000004,0.0030959752321981435
5,V,B,6,V,H,0.03869969040247679,2.0000000000000004,0.0773993808049536
5,V,B,6,V,I,0.0015479876160990713,2.0000000000000004,0.0030959752321981435
5,V,B,6,V,J,0.02012383900928793,2.0000000000000004,0.040247678018575865
5,V,B,6,V,K,0.02012383900928793,2.0000000000000004,0.040247678018575865
5,V,B,6,V,L,0.1130030959752322,2.0000000000000004,0.22600619195046445
5,V,B,6,V,O,0.0015479876160990713,2.0000000000000004,0.0030959752321981435
5,V,B,6,V,R,0.0015479876160990713,2.0000000000000004,0.0030959752321981435
5,V,E,6,V,A,0.27087576374745415,1.0,0.27087576374745415
5,V,E,6,V,B,0.3930753564154785,1.0,0.3930753564154785
5,V,E,6,V,D,0.024439918533604884,1.0,0.024439918533604884
5,V,E,6,V,F,0.05091649694501018,1.0,0.05091649694501018
5,V,E,6,V,G,0.002036659877800407,1.0,0.002036659877800407
5,V,E,6,V,H,0.05091649694501018,1.0,0.05091649694501018
5,V,E,6,V,I,0.002036659877800407,1.0,0.002036659877800407
5,V,E,6,V,J,0.02647657841140529,1.0,0.02647657841140529
5,V,E,6,V,K,0.02647657841140529,1.0,0.02647657841140529
