ay,need,setting,ay-destination,need-destination,setting-destination,expectation,normalisation-constant,alpha
-1,UKN,NMSS,0,UKN,MUOB,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSS,0,UKN,NMSSR,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSS,0,UKN,OOE,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,EO,0.017505470459518602,0.9999999999999996,0.017505470459518595
-1,UKN,NMSSR,0,UKN,IMS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,ISS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,ISSR,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,MMS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,MMSIB,0.46061269146608325,0.9999999999999996,0.460612691466083
-1,UKN,NMSSR,0,UKN,MMSOB,0.033916849015317295,0.9999999999999996,0.03391684901531728
-1,UKN,NMSSR,0,UKN,MSS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,MSSIB,0.3457330415754924,0.9999999999999996,0.34573304157549223
-1,UKN,NMSSR,0,UKN,MSSOB,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,MU,0.1323851203501094,0.9999999999999996,0.13238512035010935
-1,UKN,NMSSR,0,UKN,MUOB,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,NMSS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,NMSSR,0,UKN,OOE,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,EO,0.017505470459518602,0.9999999999999996,0.017505470459518595
-1,UKN,OOE,0,UKN,IMS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,ISS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,ISSR,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,MMS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,MMSIB,0.46061269146608325,0.9999999999999996,0.460612691466083
-1,UKN,OOE,0,UKN,MMSOB,0.033916849015317295,0.9999999999999996,0.03391684901531728
-1,UKN,OOE,0,UKN,MSS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,MSSIB,0.3457330415754924,0.9999999999999996,0.34573304157549223
-1,UKN,OOE,0,UKN,MSSOB,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,MU,0.1323851203501094,0.9999999999999996,0.13238512035010935
-1,UKN,OOE,0,UKN,MUOB,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,NMSS,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
-1,UKN,OOE,0,UKN,NMSSR,0.0010940919037199126,0.9999999999999996,0.0010940919037199122
0,CI,EO,1,CI,IMS,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,ISS,0.510899182561308,2.0,1.021798365122616
0,CI,EO,1,CI,ISSR,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,MMS,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,MMSIB,0.010899182561307902,2.0,0.021798365122615803
0,CI,EO,1,CI,MMSOB,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,MSS,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,MSSIB,0.3276566757493188,2.0,0.6553133514986376
0,CI,EO,1,CI,MSSOB,0.05177111716621253,2.0,0.10354223433242506
0,CI,EO,1,CI,MU,0.05177111716621253,2.0,0.10354223433242506
0,CI,EO,1,CI,MUOB,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,NMSS,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,NMSSR,6.811989100817438E-4,2.0,0.0013623978201634877
0,CI,EO,1,CI,OOE,0.04155313351498637,2.0,0.08310626702997274
0,CI,EYS,1,CI,EO,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,IMS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,ISS,0.0217687074829932,0.9999999999999999,0.021768707482993196
0,CI,EYS,1,CI,ISSR,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,MMS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,MMSIB,0.0217687074829932,0.9999999999999999,0.021768707482993196
0,CI,EYS,1,CI,MMSOB,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,MSS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,MSSIB,0.6544217687074831,0.9999999999999999,0.654421768707483
0,CI,EYS,1,CI,MSSOB,0.1034013605442177,0.9999999999999999,0.10340136054421768
0,CI,EYS,1,CI,MU,0.1034013605442177,0.9999999999999999,0.10340136054421768
0,CI,EYS,1,CI,MUOB,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,NMSS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,NMSSR,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CI,EYS,1,CI,OOE,0.08299319727891158,0.9999999999999999,0.08299319727891157
0,CI,IMS,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,IMS,1,CI,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,IMS,1,CI,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,IMS,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,IMS,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,IMS,1,CI,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,IMS,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,ISS,1,CI,EO,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,IMS,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,ISSR,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,MMS,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,MMSIB,0.022253129346314324,1.0,0.022253129346314324
0,CI,ISS,1,CI,MMSOB,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,MSS,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,MSSIB,0.6689847009735744,1.0,0.6689847009735744
0,CI,ISS,1,CI,MSSOB,0.10570236439499303,1.0,0.10570236439499303
0,CI,ISS,1,CI,MU,0.10570236439499303,1.0,0.10570236439499303
0,CI,ISS,1,CI,MUOB,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,NMSS,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,NMSSR,0.0013908205841446453,1.0,0.0013908205841446453
0,CI,ISS,1,CI,OOE,0.08484005563282336,1.0,0.08484005563282336
0,CI,ISSR,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,ISSR,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,ISSR,1,CI,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,ISSR,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,ISSR,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,ISSR,1,CI,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,ISSR,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,MMS,1,CI,EO,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,IMS,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,ISS,0.007266121707538599,3.000000000000001,0.021798365122615803
0,CI,MMS,1,CI,ISSR,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,MMSIB,0.34059945504087186,3.000000000000001,1.021798365122616
0,CI,MMS,1,CI,MMSOB,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,MSS,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,MSSIB,0.5517711171662124,3.000000000000001,1.6553133514986376
0,CI,MMS,1,CI,MSSOB,0.034514078110808345,3.000000000000001,0.10354223433242506
0,CI,MMS,1,CI,MU,0.034514078110808345,3.000000000000001,0.10354223433242506
0,CI,MMS,1,CI,MUOB,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,NMSS,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,NMSSR,4.5413260672116245E-4,3.000000000000001,0.0013623978201634877
0,CI,MMS,1,CI,OOE,0.027702089009990907,3.000000000000001,0.08310626702997274
0,CI,MMSIB,1,CI,EO,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,IMS,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,ISS,7.417709782104775E-4,30.0,0.022253129346314324
0,CI,MMSIB,1,CI,ISSR,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,MMS,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,MMSOB,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,MSS,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,MSSIB,0.8556328233657858,30.0,25.668984700973574
0,CI,MMSIB,1,CI,MSSOB,0.0035234121464997677,30.0,0.10570236439499303
0,CI,MMSIB,1,CI,MU,0.10352341214649978,30.0,3.1057023643949933
0,CI,MMSIB,1,CI,MUOB,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,NMSS,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,NMSSR,4.636068613815484E-5,30.0,0.0013908205841446453
0,CI,MMSIB,1,CI,OOE,0.036161335187760775,30.0,1.0848400556328233
0,CI,MMSOB,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,MMSOB,1,CI,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,MMSOB,1,CI,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,MMSOB,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,MMSOB,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,MMSOB,1,CI,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MMSOB,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,MSS,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,MSS,1,CI,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,MSS,1,CI,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,MSS,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,MSS,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,MSS,1,CI,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MSS,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,MSSIB,1,CI,EO,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,IMS,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,ISS,0.06299212598425198,1.0,0.06299212598425198
0,CI,MSSIB,1,CI,ISSR,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,MMS,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,MMSIB,0.06299212598425198,1.0,0.06299212598425198
0,CI,MSSIB,1,CI,MMSOB,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,MSS,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,MSSOB,0.2992125984251969,1.0,0.2992125984251969
0,CI,MSSIB,1,CI,MU,0.2992125984251969,1.0,0.2992125984251969
0,CI,MSSIB,1,CI,MUOB,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,NMSS,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,NMSSR,0.003937007874015749,1.0,0.003937007874015749
0,CI,MSSIB,1,CI,OOE,0.24015748031496068,1.0,0.24015748031496068
0,CI,MSSOB,1,CI,EO,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,IMS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,ISS,0.024279210925644917,0.9999999999999999,0.024279210925644914
0,CI,MSSOB,1,CI,ISSR,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,MMS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,MMSIB,0.024279210925644917,0.9999999999999999,0.024279210925644914
0,CI,MSSOB,1,CI,MMSOB,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,MSS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,MSSIB,0.7298937784522004,0.9999999999999999,0.7298937784522003
0,CI,MSSOB,1,CI,MU,0.11532625189681335,0.9999999999999999,0.11532625189681334
0,CI,MSSOB,1,CI,MUOB,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,NMSS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,NMSSR,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MSSOB,1,CI,OOE,0.09256449165402124,0.9999999999999999,0.09256449165402122
0,CI,MSSOP,1,CI,ISS,0.020833333333333325,1.0000000000000002,0.02083333333333333
0,CI,MSSOP,1,CI,MMSIB,0.020833333333333325,1.0000000000000002,0.02083333333333333
0,CI,MSSOP,1,CI,MSSIB,0.6666666666666666,1.0000000000000002,0.6666666666666667
0,CI,MSSOP,1,CI,MSSOB,0.10416666666666667,1.0000000000000002,0.1041666666666667
0,CI,MSSOP,1,CI,MU,0.10416666666666667,1.0000000000000002,0.1041666666666667
0,CI,MSSOP,1,CI,OOE,0.08333333333333331,1.0000000000000002,0.08333333333333333
0,CI,MU,1,CI,EO,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,IMS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,ISS,0.024279210925644917,0.9999999999999999,0.024279210925644914
0,CI,MU,1,CI,ISSR,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,MMS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,MMSIB,0.024279210925644917,0.9999999999999999,0.024279210925644914
0,CI,MU,1,CI,MMSOB,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,MSS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,MSSIB,0.7298937784522004,0.9999999999999999,0.7298937784522003
0,CI,MU,1,CI,MSSOB,0.11532625189681335,0.9999999999999999,0.11532625189681334
0,CI,MU,1,CI,MUOB,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,NMSS,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,NMSSR,0.0015174506828528073,0.9999999999999999,0.0015174506828528071
0,CI,MU,1,CI,OOE,0.09256449165402124,0.9999999999999999,0.09256449165402122
0,CI,MUOB,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,MUOB,1,CI,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,MUOB,1,CI,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,MUOB,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,MUOB,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,MUOB,1,CI,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,MUOB,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,NMSS,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,NMSS,1,CI,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,NMSS,1,CI,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,NMSS,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,NMSS,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,NMSS,1,CI,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSS,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,NMSSR,1,CI,EO,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CI,NMSSR,1,CI,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CI,NMSSR,1,CI,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CI,NMSSR,1,CI,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CI,NMSSR,1,CI,MU,0.10354223433242506,1.0,0.10354223433242506
0,CI,NMSSR,1,CI,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CI,NMSSR,1,CI,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CI,OOE,1,CI,EO,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,IMS,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,ISS,0.01186943620178041,2.0000000000000004,0.023738872403560828
0,CI,OOE,1,CI,ISSR,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,MMS,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,MMSIB,0.01186943620178041,2.0000000000000004,0.023738872403560828
0,CI,OOE,1,CI,MMSOB,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,MSS,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,MSSIB,0.3568249258160237,2.0000000000000004,0.7136498516320475
0,CI,OOE,1,CI,MSSOB,0.5563798219584568,2.0000000000000004,1.1127596439169138
0,CI,OOE,1,CI,MU,0.05637982195845695,2.0000000000000004,0.11275964391691393
0,CI,OOE,1,CI,MUOB,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,NMSS,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CI,OOE,1,CI,NMSSR,7.418397626112757E-4,2.0000000000000004,0.0014836795252225518
0,CL,EO,1,CL,IMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,ISS,0.021798365122615803,1.0,0.021798365122615803
0,CL,EO,1,CL,ISSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,MMS,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,MMSIB,0.021798365122615803,1.0,0.021798365122615803
0,CL,EO,1,CL,MMSOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,MSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,MSSIB,0.6553133514986376,1.0,0.6553133514986376
0,CL,EO,1,CL,MSSOB,0.10354223433242506,1.0,0.10354223433242506
0,CL,EO,1,CL,MU,0.10354223433242506,1.0,0.10354223433242506
0,CL,EO,1,CL,MUOB,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,NMSS,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,NMSSR,0.0013623978201634877,1.0,0.0013623978201634877
0,CL,EO,1,CL,OOE,0.08310626702997274,1.0,0.08310626702997274
0,CL,EYS,1,CL,EO,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,IMS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,ISS,0.0217687074829932,0.9999999999999999,0.021768707482993196
0,CL,EYS,1,CL,ISSR,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,MMS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,MMSIB,0.0217687074829932,0.9999999999999999,0.021768707482993196
0,CL,EYS,1,CL,MMSOB,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,MSS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,MSSIB,0.6544217687074831,0.9999999999999999,0.654421768707483
0,CL,EYS,1,CL,MSSOB,0.1034013605442177,0.9999999999999999,0.10340136054421768
0,CL,EYS,1,CL,MU,0.1034013605442177,0.9999999999999999,0.10340136054421768
0,CL,EYS,1,CL,MUOB,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,NMSS,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,NMSSR,0.001360544217687075,0.9999999999999999,0.0013605442176870747
0,CL,EYS,1,CL,OOE,0.08299319727891158,0.9999999999999999,0.08299319727891157
0,CL,IMS,1,CL,EO,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,ISS,0.021798365122615806,0.9999999999999999,0.021798365122615803
0,CL,IMS,1,CL,ISSR,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,MMS,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,MMSIB,0.021798365122615806,0.9999999999999999,0.021798365122615803
0,CL,IMS,1,CL,MMSOB,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,MSS,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,MSSIB,0.6553133514986377,0.9999999999999999,0.6553133514986376
0,CL,IMS,1,CL,MSSOB,0.10354223433242507,0.9999999999999999,0.10354223433242506
0,CL,IMS,1,CL,MU,0.10354223433242507,0.9999999999999999,0.10354223433242506
0,CL,IMS,1,CL,MUOB,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,NMSS,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,NMSSR,0.001362397820163488,0.9999999999999999,0.0013623978201634877
0,CL,IMS,1,CL,OOE,0.08310626702997276,0.9999999999999999,0.08310626702997274
0,CL,ISS,1,CL,EO,0.0013908205841446453,1.0,0.0013908205841446453
0,CL,ISS,1,CL,IMS,0.0013908205841446453,1.0,0.0013908205841446453
0,CL,ISS,1,CL,ISSR,0.0013908205841446453,1.0,0.0013908205841446453
0,CL,ISS,1,CL,MMS,0.0013908205841446453,1.0,0.0013908205841446453
0,CL,ISS,1,CL,MMSIB,0.022253129346314324,1.0,0.022253129346314324
